"date","country","factor_value"
2008-01-31,"South Africa",3.9071
2008-01-31,"South Korea",3.1299
2008-01-31,"Taiwan",3.2341
2008-01-31,"Thailand",3.4238
2008-01-31,"Turkey",3.8543
2008-02-29,"Brazil",6.2705
2008-02-29,"Greece",2.1088
2008-02-29,"India",4.561
2008-02-29,"Indonesia",6.2446
2008-02-29,"Malaysia",3.1125
2008-02-29,"Mexico",7.9835
2008-02-29,"Philippines",4.4191
2008-02-29,"Poland",4.1648
2008-02-29,"South Africa",3.8466
2008-02-29,"South Korea",3.1164
2008-02-29,"Taiwan",3.2312
2008-02-29,"Thailand",3.5694
2008-02-29,"Turkey",3.8543
2008-03-31,"Brazil",6.1925
2008-03-31,"Greece",2.0342
2008-03-31,"India",4.5566
2008-03-31,"Indonesia",6.2446
2008-03-31,"Malaysia",3.1408
2008-03-31,"Mexico",7.9795
2008-03-31,"Philippines",4.4165
2008-03-31,"Poland",4.1607
2008-03-31,"South Africa",5.3206
2008-03-31,"South Korea",2.8389
2008-03-31,"Taiwan",3.2249
2008-03-31,"Thailand",3.4816
2008-03-31,"Turkey",3.8543
2008-04-30,"Brazil",6.2011
2008-04-30,"Greece",2.0375
2008-04-30,"India",5.1849
2008-04-30,"Indonesia",5.5057
2008-04-30,"Malaysia",3.1396
2008-04-30,"Mexico",7.6747
2008-04-30,"Philippines",3.8433
2008-04-30,"Poland",4.4269
2008-04-30,"South Africa",4.4495
2008-04-30,"South Korea",2.6632
2008-04-30,"Taiwan",4.0914
2008-04-30,"Thailand",3.4816
2008-04-30,"Turkey",3.7382
2008-05-30,"Brazil",5.5264
2008-05-30,"Greece",1.9704
2008-05-30,"India",6.2602
2008-05-30,"Indonesia",6.4039
2008-05-30,"Malaysia",3.3174
2008-05-30,"Mexico",7.6747
2008-05-30,"Philippines",3.8924
2008-05-30,"Poland",4.9693
2008-05-30,"South Africa",3.3601
2008-05-30,"South Korea",2.6632
2008-05-30,"Taiwan",3.2612
2008-05-30,"Thailand",2.9108
2008-05-30,"Turkey",3.7328
2008-06-30,"Brazil",5.5259
2008-06-30,"Greece",1.9694
2008-06-30,"India",3.8276
2008-06-30,"Indonesia",6.4031
2008-06-30,"Malaysia",3.3669
2008-06-30,"Mexico",7.6747
2008-06-30,"Philippines",3.8929
2008-06-30,"Poland",4.9693
2008-06-30,"South Africa",3.6101
2008-06-30,"South Korea",2.6271
2008-06-30,"Taiwan",3.2565
2008-06-30,"Thailand",2.9071
2008-06-30,"Turkey",3.3566
2008-07-31,"Brazil",5.5251
2008-07-31,"Greece",1.9507
2008-07-31,"India",4.2424
2008-07-31,"Indonesia",6.4008
2008-07-31,"Malaysia",3.3556
2008-07-31,"Mexico",7.5363
2008-07-31,"Philippines",3.8931
2008-07-31,"Poland",4.7205
2008-07-31,"South Africa",3.7186
2008-07-31,"South Korea",2.8089
2008-07-31,"Taiwan",3.1475
2008-07-31,"Thailand",2.9062
2008-07-31,"Turkey",3.2807
2008-08-29,"Brazil",4.9274
2008-08-29,"Greece",1.8353
2008-08-29,"India",4.6864
2008-08-29,"Indonesia",5.3945
2008-08-29,"Malaysia",2.8992
2008-08-29,"Mexico",7.4467
2008-08-29,"Philippines",3.5411
2008-08-29,"Poland",4.706
2008-08-29,"South Africa",3.7154
2008-08-29,"South Korea",2.8121
2008-08-29,"Taiwan",3.1073
2008-08-29,"Thailand",3.1536
2008-08-29,"Turkey",3.7026
2008-09-30,"Brazil",4.922
2008-09-30,"Greece",1.8353
2008-09-30,"India",4.8529
2008-09-30,"Indonesia",5.3945
2008-09-30,"Malaysia",2.9247
2008-09-30,"Mexico",7.4386
2008-09-30,"Philippines",3.5411
2008-09-30,"Poland",4.706
2008-09-30,"South Africa",2.8241
2008-09-30,"South Korea",2.8217
2008-09-30,"Taiwan",3.1136
2008-09-30,"Thailand",3.1086
2008-09-30,"Turkey",3.5647
2008-10-31,"Brazil",4.9074
2008-10-31,"Greece",1.8513
2008-10-31,"India",4.9291
2008-10-31,"Indonesia",5.3682
2008-10-31,"Malaysia",2.793
2008-10-31,"Mexico",6.747
2008-10-31,"Philippines",3.5411
2008-10-31,"Poland",4.706
2008-10-31,"South Africa",3.4907
2008-10-31,"South Korea",2.7699
2008-10-31,"Taiwan",2.652
2008-10-31,"Thailand",3.0851
2008-10-31,"Turkey",3.564
2008-11-28,"Brazil",5.1694
2008-11-28,"Greece",1.7148
2008-11-28,"India",4.8697
2008-11-28,"Indonesia",5.3981
2008-11-28,"Malaysia",2.5148
2008-11-28,"Mexico",6.7428
2008-11-28,"Philippines",3.2285
2008-11-28,"Poland",4.2042
2008-11-28,"South Africa",3.6534
2008-11-28,"South Korea",2.7601
2008-11-28,"Taiwan",2.4649
2008-11-28,"Thailand",2.9342
2008-11-28,"Turkey",3.5227
2008-12-31,"Brazil",5.1807
2008-12-31,"Greece",1.7148
2008-12-31,"India",4.8575
2008-12-31,"Indonesia",5.3981
2008-12-31,"Malaysia",2.5298
2008-12-31,"Mexico",6.7428
2008-12-31,"Philippines",3.1644
2008-12-31,"Poland",4.2042
2008-12-31,"South Africa",3.6489
2008-12-31,"South Korea",2.7511
2008-12-31,"Taiwan",2.4518
2008-12-31,"Thailand",2.9383
2008-12-31,"Turkey",3.3881
2009-01-30,"Brazil",5.1242
2009-01-30,"Greece",1.7101
2009-01-30,"India",4.7764
2009-01-30,"Indonesia",5.3981
2009-01-30,"Malaysia",2.5248
2009-01-30,"Mexico",6.7506
2009-01-30,"Philippines",3.1644
2009-01-30,"Poland",4.2042
2009-01-30,"South Africa",3.6731
2009-01-30,"South Korea",2.8863
2009-01-30,"Taiwan",2.4335
2009-01-30,"Thailand",2.8986
2009-01-30,"Turkey",3.3803
2009-02-27,"Brazil",4.8535
2009-02-27,"Greece",1.6926
2009-02-27,"India",4.7636
2009-02-27,"Indonesia",5.4047
2009-02-27,"Malaysia",2.1579
2009-02-27,"Mexico",4.3192
2009-02-27,"Philippines",3.1644
2009-02-27,"Poland",2.4996
2009-02-27,"South Africa",3.5357
2009-02-27,"South Korea",2.8823
2009-02-27,"Taiwan",2.4182
2009-02-27,"Thailand",2.0843
2009-02-27,"Turkey",3.3884
2009-03-31,"Brazil",4.0218
2009-03-31,"Greece",1.2917
2009-03-31,"India",4.7123
2009-03-31,"Indonesia",5.4047
2009-03-31,"Malaysia",2.1059
2009-03-31,"Mexico",4.3192
2009-03-31,"Philippines",3.1287
2009-03-31,"Poland",2.4281
2009-03-31,"South Africa",3.5219
2009-03-31,"South Korea",1.2377
2009-03-31,"Taiwan",1.2679
2009-03-31,"Thailand",1.9681
2009-03-31,"Turkey",2.4473
2009-04-30,"Brazil",4.0087
2009-04-30,"Greece",1.2917
2009-04-30,"India",4.8039
2009-04-30,"Indonesia",5.0659
2009-04-30,"Malaysia",2.1062
2009-04-30,"Mexico",3.9905
2009-04-30,"Philippines",2.5536
2009-04-30,"Poland",1.9516
2009-04-30,"South Africa",3.5021
2009-04-30,"South Korea",1.2348
2009-04-30,"Taiwan",0.4622
2009-04-30,"Thailand",1.9681
2009-04-30,"Turkey",2.2967
2009-05-29,"Brazil",3.3517
2009-05-29,"Greece",1.1526
2009-05-29,"India",4.3734
2009-05-29,"Indonesia",5.0773
2009-05-29,"Malaysia",1.6841
2009-05-29,"Mexico",4.0415
2009-05-29,"Philippines",2.5694
2009-05-29,"Poland",0.9928
2009-05-29,"South Africa",3.3383
2009-05-29,"South Korea",1.2348
2009-05-29,"Taiwan",0.3508
2009-05-29,"Thailand",1.6605
2009-05-29,"Turkey",2.0978
2009-06-30,"Brazil",3.3153
2009-06-30,"Greece",1.1526
2009-06-30,"India",2.9007
2009-06-30,"Indonesia",5.0773
2009-06-30,"Malaysia",1.6836
2009-06-30,"Mexico",4.0433
2009-06-30,"Philippines",2.5694
2009-06-30,"Poland",0.9928
2009-06-30,"South Africa",3.3959
2009-06-30,"South Korea",1.2414
2009-06-30,"Taiwan",0.3508
2009-06-30,"Thailand",1.6605
2009-06-30,"Turkey",2.1073
2009-07-31,"Brazil",3.3272
2009-07-31,"Greece",1.1526
2009-07-31,"India",2.8595
2009-07-31,"Indonesia",5.0773
2009-07-31,"Malaysia",1.6836
2009-07-31,"Mexico",3.9386
2009-07-31,"Philippines",2.5694
2009-07-31,"Poland",0.9928
2009-07-31,"South Africa",3.3452
2009-07-31,"South Korea",1.3828
2009-07-31,"Taiwan",0.3475
2009-07-31,"Thailand",1.6605
2009-07-31,"Turkey",2.1045
2009-08-31,"Brazil",3.5246
2009-08-31,"Greece",1.0816
2009-08-31,"India",2.8124
2009-08-31,"Indonesia",4.9028
2009-08-31,"Malaysia",1.5636
2009-08-31,"Mexico",3.9178
2009-08-31,"Philippines",2.4738
2009-08-31,"Poland",0.5955
2009-08-31,"South Africa",3.3492
2009-08-31,"South Korea",1.3925
2009-08-31,"Taiwan",0.1649
2009-08-31,"Thailand",1.4301
2009-08-31,"Turkey",2.0668
2009-09-30,"Brazil",3.5242
2009-09-30,"Greece",1.0819
2009-09-30,"India",2.8241
2009-09-30,"Indonesia",4.9028
2009-09-30,"Malaysia",1.594
2009-09-30,"Mexico",3.9433
2009-09-30,"Philippines",2.4738
2009-09-30,"Poland",0.5955
2009-09-30,"South Africa",2.5996
2009-09-30,"South Korea",1.4308
2009-09-30,"Taiwan",0.1485
2009-09-30,"Thailand",1.4301
2009-09-30,"Turkey",2.0504
2009-10-30,"Brazil",3.5058
2009-10-30,"Greece",1.081
2009-10-30,"India",3.3054
2009-10-30,"Indonesia",4.7811
2009-10-30,"Malaysia",1.5923
2009-10-30,"Mexico",4.0315
2009-10-30,"Philippines",2.4738
2009-10-30,"Poland",0.5955
2009-10-30,"South Africa",2.5916
2009-10-30,"South Korea",1.6469
2009-10-30,"Taiwan",0.3428
2009-10-30,"Thailand",1.4301
2009-10-30,"Turkey",2.0504
2009-11-30,"Brazil",2.9395
2009-11-30,"Greece",1.0221
2009-11-30,"India",3.3732
2009-11-30,"Indonesia",4.7461
2009-11-30,"Malaysia",1.7401
2009-11-30,"Mexico",4.0401
2009-11-30,"Philippines",2.7139
2009-11-30,"Poland",0.6629
2009-11-30,"South Africa",2.7035
2009-11-30,"South Korea",1.6403
2009-11-30,"Taiwan",0.2977
2009-11-30,"Thailand",1.591
2009-11-30,"Turkey",2.0104
2009-12-31,"Brazil",2.9402
2009-12-31,"Greece",1.0225
2009-12-31,"India",3.3877
2009-12-31,"Indonesia",4.768
2009-12-31,"Malaysia",1.7677
2009-12-31,"Mexico",4.0264
2009-12-31,"Philippines",2.7086
2009-12-31,"Poland",0.6629
2009-12-31,"South Africa",2.7024
2009-12-31,"South Korea",1.6487
2009-12-31,"Taiwan",0.2978
2009-12-31,"Thailand",1.5911
2009-12-31,"Turkey",2.003
2010-01-29,"Brazil",2.9304
2010-01-29,"Greece",1.0206
2010-01-29,"India",3.7778
2010-01-29,"Indonesia",4.768
2010-01-29,"Malaysia",1.7677
2010-01-29,"Mexico",3.9827
2010-01-29,"Philippines",2.7086
2010-01-29,"Poland",0.6629
2010-01-29,"South Africa",2.6756
2010-01-29,"South Korea",1.4651
2010-01-29,"Taiwan",0.354
2010-01-29,"Thailand",1.5934
2010-01-29,"Turkey",2.003
2010-02-26,"Brazil",2.9307
2010-02-26,"Greece",1.0206
2010-02-26,"India",3.7753
2010-02-26,"Indonesia",4.768
2010-02-26,"Malaysia",2.0504
2010-02-26,"Mexico",5.0925
2010-02-26,"Philippines",2.7086
2010-02-26,"Poland",0.6629
2010-02-26,"South Africa",2.6915
2010-02-26,"South Korea",1.4695
2010-02-26,"Taiwan",0.3542
2010-02-26,"Thailand",3.0862
2010-02-26,"Turkey",2.003
