"date","country","factor_value"
2007-11-30,"Brazil",3.1448
2007-11-30,"Greece",3.0021
2007-11-30,"India",6.1336
2007-11-30,"Indonesia",5.2332
2007-11-30,"Malaysia",2.366
2007-11-30,"Mexico",3.1778
2007-11-30,"Philippines",2.7485
2007-11-30,"Poland",2.498
2007-11-30,"South Africa",3.377
2007-11-30,"South Korea",2.0613
2007-11-30,"Taiwan",2.1512
2007-11-30,"Thailand",2.2294
2007-11-30,"Turkey",2.1297
2007-12-31,"Brazil",3.23
2007-12-31,"Greece",3.0968
2007-12-31,"India",6.5635
2007-12-31,"Indonesia",5.3067
2007-12-31,"Malaysia",2.4676
2007-12-31,"Mexico",3.1437
2007-12-31,"Philippines",2.7559
2007-12-31,"Poland",2.4473
2007-12-31,"South Africa",3.2569
2007-12-31,"South Korea",2.062
2007-12-31,"Taiwan",2.1339
2007-12-31,"Thailand",2.2668
2007-12-31,"Turkey",2.0708
2008-01-31,"Brazil",2.876
2008-01-31,"Greece",2.6285
2008-01-31,"India",5.6006
2008-01-31,"Indonesia",5.1215
2008-01-31,"Malaysia",2.3882
2008-01-31,"Mexico",3.1106
2008-01-31,"Philippines",2.495
2008-01-31,"Poland",2.0867
2008-01-31,"South Africa",3.0689
2008-01-31,"South Korea",1.7674
2008-01-31,"Taiwan",1.9359
2008-01-31,"Thailand",2.073
2008-01-31,"Turkey",1.5753
2008-02-29,"Brazil",3.2181
2008-02-29,"Greece",2.4479
2008-02-29,"India",5.553
2008-02-29,"Indonesia",5.4487
2008-02-29,"Malaysia",2.4136
2008-02-29,"Mexico",3.3272
2008-02-29,"Philippines",2.3787
2008-02-29,"Poland",1.9507
2008-02-29,"South Africa",3.3586
2008-02-29,"South Korea",1.8416
2008-02-29,"Taiwan",2.1369
2008-02-29,"Thailand",2.2734
2008-02-29,"Turkey",1.6376
2008-03-31,"Brazil",2.9331
2008-03-31,"Greece",2.3053
2008-03-31,"India",4.8155
2008-03-31,"Indonesia",4.8651
2008-03-31,"Malaysia",2.2035
2008-03-31,"Mexico",3.5085
2008-03-31,"Philippines",2.2733
2008-03-31,"Poland",2.0126
2008-03-31,"South Africa",3.0204
2008-03-31,"South Korea",1.6361
2008-03-31,"Taiwan",2.1514
2008-03-31,"Thailand",2.1997
2008-03-31,"Turkey",1.4405
2008-04-30,"Brazil",3.289
2008-04-30,"Greece",2.4457
2008-04-30,"India",5.8196
2008-04-30,"Indonesia",4.5098
2008-04-30,"Malaysia",2.2268
2008-04-30,"Mexico",3.2679
2008-04-30,"Philippines",2.1789
2008-04-30,"Poland",2.0664
2008-04-30,"South Africa",3.132
2008-04-30,"South Korea",1.854
2008-04-30,"Taiwan",2.0533
2008-04-30,"Thailand",2.2348
2008-04-30,"Turkey",1.5511
2008-05-30,"Brazil",3.5587
2008-05-30,"Greece",2.5757
2008-05-30,"India",3.7996
2008-05-30,"Indonesia",4.4677
2008-05-30,"Malaysia",2.1671
2008-05-30,"Mexico",3.4561
2008-05-30,"Philippines",2.3073
2008-05-30,"Poland",1.9718
2008-05-30,"South Africa",3.2891
2008-05-30,"South Korea",1.8696
2008-05-30,"Taiwan",1.9671
2008-05-30,"Thailand",2.0701
2008-05-30,"Turkey",1.4006
2008-06-30,"Brazil",3.279
2008-06-30,"Greece",2.0933
2008-06-30,"India",4.2932
2008-06-30,"Indonesia",4.2651
2008-06-30,"Malaysia",1.9993
2008-06-30,"Mexico",3.1534
2008-06-30,"Philippines",1.9734
2008-06-30,"Poland",1.7479
2008-06-30,"South Africa",3.0482
2008-06-30,"South Korea",1.6666
2008-06-30,"Taiwan",1.7378
2008-06-30,"Thailand",1.8997
2008-06-30,"Turkey",1.2105
2008-07-31,"Brazil",2.8881
2008-07-31,"Greece",2.1185
2008-07-31,"India",4.4706
2008-07-31,"Indonesia",4.163
2008-07-31,"Malaysia",1.9598
2008-07-31,"Mexico",2.752
2008-07-31,"Philippines",2.1006
2008-07-31,"Poland",1.8787
2008-07-31,"South Africa",2.9499
2008-07-31,"South Korea",1.5895
2008-07-31,"Taiwan",1.6275
2008-07-31,"Thailand",1.6492
2008-07-31,"Turkey",1.4626
2008-08-29,"Brazil",2.2805
2008-08-29,"Greece",1.7794
2008-08-29,"India",4.5048
2008-08-29,"Indonesia",4.2769
2008-08-29,"Malaysia",1.9038
2008-08-29,"Mexico",2.6557
2008-08-29,"Philippines",2.3394
2008-08-29,"Poland",1.8179
2008-08-29,"South Africa",2.9384
2008-08-29,"South Korea",1.4741
2008-08-29,"Taiwan",1.7647
2008-08-29,"Thailand",1.7392
2008-08-29,"Turkey",1.6352
2008-09-30,"Brazil",1.752
2008-09-30,"Greece",1.5884
2008-09-30,"India",3.8548
2008-09-30,"Indonesia",3.4892
2008-09-30,"Malaysia",1.7512
2008-09-30,"Mexico",2.3516
2008-09-30,"Philippines",2.244
2008-09-30,"Poland",1.676
2008-09-30,"South Africa",2.3524
2008-09-30,"South Korea",1.4606
2008-09-30,"Taiwan",1.4918
2008-09-30,"Thailand",1.4965
2008-09-30,"Turkey",1.4415
2008-10-31,"Brazil",1.1828
2008-10-31,"Greece",1.1132
2008-10-31,"India",2.9266
2008-10-31,"Indonesia",2.1765
2008-10-31,"Malaysia",1.4897
2008-10-31,"Mexico",1.755
2008-10-31,"Philippines",1.7656
2008-10-31,"Poland",1.2758
2008-10-31,"South Africa",2.109
2008-10-31,"South Korea",1.142
2008-10-31,"Taiwan",1.2477
2008-10-31,"Thailand",1.0378
2008-10-31,"Turkey",1.1408
2008-11-28,"Brazil",1.126
2008-11-28,"Greece",0.9842
2008-11-28,"India",2.6479
2008-11-28,"Indonesia",2.0383
2008-11-28,"Malaysia",1.4907
2008-11-28,"Mexico",1.6918
2008-11-28,"Philippines",1.9022
2008-11-28,"Poland",1.1631
2008-11-28,"South Africa",2.1427
2008-11-28,"South Korea",1.0791
2008-11-28,"Taiwan",1.1125
2008-11-28,"Thailand",1.0052
2008-11-28,"Turkey",0.9915
2008-12-31,"Brazil",1.1327
2008-12-31,"Greece",0.9227
2008-12-31,"India",2.8298
2008-12-31,"Indonesia",2.2953
2008-12-31,"Malaysia",1.5088
2008-12-31,"Mexico",1.7693
2008-12-31,"Philippines",1.6801
2008-12-31,"Poland",1.206
2008-12-31,"South Africa",2.2339
2008-12-31,"South Korea",1.1086
2008-12-31,"Taiwan",1.1514
2008-12-31,"Thailand",1.1204
2008-12-31,"Turkey",1.0234
2009-01-30,"Brazil",1.1922
2009-01-30,"Greece",0.9251
2009-01-30,"India",2.7405
2009-01-30,"Indonesia",2.2022
2009-01-30,"Malaysia",1.5408
2009-01-30,"Mexico",1.5443
2009-01-30,"Philippines",1.6369
2009-01-30,"Poland",1.0629
2009-01-30,"South Africa",2.1423
2009-01-30,"South Korea",1.226
2009-01-30,"Taiwan",1.0635
2009-01-30,"Thailand",1.0845
2009-01-30,"Turkey",0.9855
2009-02-27,"Brazil",1.1573
2009-02-27,"Greece",0.7563
