"date","country","factor_value"
2010-07-30,"Taiwan",4.1853
2010-07-30,"Thailand",3.6225
2010-07-30,"Turkey",2.9515
2010-08-31,"Brazil",3.1228
2010-08-31,"Greece",3.4694
2010-08-31,"India",1.2344
2010-08-31,"Indonesia",2.7634
2010-08-31,"Malaysia",3.2054
2010-08-31,"Mexico",2.4298
2010-08-31,"Philippines",3.3251
2010-08-31,"Poland",3.4217
2010-08-31,"South Africa",3.2205
2010-08-31,"South Korea",1.5035
2010-08-31,"Taiwan",4.3199
2010-08-31,"Thailand",3.4624
2010-08-31,"Turkey",2.8938
2010-09-30,"Brazil",2.8381
2010-09-30,"Greece",3.1556
2010-09-30,"India",1.1008
2010-09-30,"Indonesia",2.4604
2010-09-30,"Malaysia",3.1311
2010-09-30,"Mexico",2.0929
2010-09-30,"Philippines",2.8908
2010-09-30,"Poland",3.2041
2010-09-30,"South Africa",3.0322
2010-09-30,"South Korea",1.4264
2010-09-30,"Taiwan",3.9729
2010-09-30,"Thailand",3.1793
2010-09-30,"Turkey",2.6522
2010-10-29,"Brazil",2.7769
2010-10-29,"Greece",2.9003
2010-10-29,"India",1.169
2010-10-29,"Indonesia",2.3753
2010-10-29,"Malaysia",3.0506
2010-10-29,"Mexico",1.913
2010-10-29,"Philippines",2.8998
2010-10-29,"Poland",3.2561
2010-10-29,"South Africa",2.9285
2010-10-29,"South Korea",1.4216
2010-10-29,"Taiwan",3.9421
2010-10-29,"Thailand",3.1701
2010-10-29,"Turkey",2.5199
2010-11-30,"Brazil",2.9119
2010-11-30,"Greece",3.0257
2010-11-30,"India",1.1886
2010-11-30,"Indonesia",2.5177
2010-11-30,"Malaysia",3.2079
2010-11-30,"Mexico",1.7945
2010-11-30,"Philippines",3.265
2010-11-30,"Poland",3.3186
2010-11-30,"South Africa",2.9746
2010-11-30,"South Korea",1.3602
2010-11-30,"Taiwan",3.9022
2010-11-30,"Thailand",3.4222
2010-11-30,"Turkey",2.5516
2010-12-31,"Brazil",2.7623
2010-12-31,"Greece",3.3344
2010-12-31,"India",1.1255
2010-12-31,"Indonesia",2.3601
2010-12-31,"Malaysia",3.1122
2010-12-31,"Mexico",1.6994
2010-12-31,"Philippines",2.6813
2010-12-31,"Poland",3.1057
2010-12-31,"South Africa",2.7885
2010-12-31,"South Korea",1.2475
2010-12-31,"Taiwan",3.6266
2010-12-31,"Thailand",3.2164
2010-12-31,"Turkey",2.6517
2011-01-31,"Brazil",2.9669
2011-01-31,"Greece",2.9127
2011-01-31,"India",1.2805
2011-01-31,"Indonesia",2.5883
2011-01-31,"Malaysia",3.1111
2011-01-31,"Mexico",1.6997
2011-01-31,"Philippines",2.9888
2011-01-31,"Poland",3.1999
2011-01-31,"South Africa",2.8685
2011-01-31,"South Korea",1.2375
2011-01-31,"Taiwan",3.5051
2011-01-31,"Thailand",3.5208
2011-01-31,"Turkey",2.7677
2011-02-28,"Brazil",2.9947
2011-02-28,"Greece",2.8744
2011-02-28,"India",1.3114
2011-02-28,"Indonesia",2.5995
2011-02-28,"Malaysia",3.4431
2011-02-28,"Mexico",2.1563
